,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
101,1.4982222222222223,1.9166666666666663,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,0.9176666666666665,1.0426666666666666,1.8166666666666669,1.2093333333333334,Final
102,1.4982222222222223,1.9166666666666663,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,0.9176666666666665,1.0426666666666666,1.8166666666666669,1.2093333333333334,Starting
103,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.6,0.0,0.0,Difference
104,1.1982222222222223,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.1676666666666664,0.7426666666666666,1.8166666666666669,1.2093333333333334,Final
105,1.1982222222222223,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.1676666666666664,0.7426666666666666,1.8166666666666669,1.2093333333333334,Starting
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Difference
107,1.1982222222222223,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.2093333333333334,Final
108,1.1982222222222223,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.2093333333333334,Starting
109,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,Difference
110,1.2537777777777779,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.3760000000000001,Final
111,1.2537777777777779,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.3760000000000001,Starting
112,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,Difference
113,1.1982222222222223,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.2093333333333334,Final
114,1.1982222222222223,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.2093333333333334,Starting
115,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,Difference
116,1.1426666666666667,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.0426666666666666,Final
117,1.1426666666666667,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,0.7426666666666666,1.8166666666666669,1.0426666666666666,Starting
118,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Difference
119,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
120,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,0.5,3.5,5.0625,4.479166666666666,1.6676666666666664,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
122,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.6676666666666664,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
123,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.6676666666666664,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Difference
125,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.8343333333333331,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
126,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.8343333333333331,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,Difference
128,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.6676666666666664,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
129,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.6676666666666664,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,Difference
131,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.5009999999999997,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
132,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.5009999999999997,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,Difference
134,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.334333333333333,1.2426666666666666,1.8166666666666669,1.0426666666666666,Final
135,1.3926666666666667,2.166666666666666,3.08974358974359,1.501,1.0,3.5,5.0625,4.479166666666666,1.334333333333333,1.2426666666666666,1.8166666666666669,1.0426666666666666,Starting
